TITLE="Graphics"
VARIABLES= "r, cm", "drho/dt, g/(cm<sup>3</sup>s", " dT/dt", "dW/dt"
0.0357 0 0 0
0.0364 -3.80966 -3.80966 9.02997e-13
0.0371 -1.90821 -1.90821 5.09419e-13
0.0378 -0.501188 -0.501188 2.876e-13
0.0385 0.529663 0.529663 1.57773e-13
0.0392 1.26333 1.26333 7.59553e-14
0.0399 1.75752 1.75752 2.23782e-14
0.0406 2.05787 2.05787 -1.39402e-14
0.0413 2.20273 2.20273 -3.92173e-14
0.042 2.22547 2.22547 -5.71676e-14
0.0427 2.15556 2.15556 -7.01127e-14
0.0434 2.01897 2.01897 -7.95563e-14
0.0441 1.83825 1.83825 -8.65021e-14
0.0448 1.63246 1.63246 -9.16366e-14
0.0455 1.41721 1.41721 -9.54405e-14
0.0462 1.20467 1.20467 -9.82576e-14
0.0469 1.00379 1.00379 -1.00338e-13
0.0476 0.820598 0.820598 -1.01867e-13
0.0483 0.658595 0.658595 -1.02983e-13
0.049 0.519193 0.519193 -1.03791e-13
0.0497 0.4022 0.4022 -1.0437e-13
0.0504 0.30627 0.30627 -1.0478e-13
0.0511 0.229319 0.229319 -1.05068e-13
0.0518 0.168871 0.168871 -1.05267e-13
0.0525 0.122331 0.122331 -1.05403e-13
0.0532 0.0871898 0.0871898 -1.05495e-13
0.0539 0.0611518 0.0611518 -1.05556e-13
0.0546 0.0422113 0.0422113 -1.05596e-13
0.0553 0.0286799 0.0286799 -1.05621e-13
0.056 0.0191824 0.0191824 -1.05638e-13
0.0567 0.0126314 0.0126314 -1.05648e-13
0.0574 0.00818945 0.00818945 -1.05654e-13
0.0581 0.0052282 0.0052282 -1.05658e-13
0.0588 0.00328681 0.00328681 -1.0566e-13
0.0595 0.00203493 0.00203493 -1.05662e-13
0.0602 0.0012408 0.0012408 -1.05663e-13
0.0609 0.000745169 0.000745169 -1.05663e-13
0.0616 0.000440788 0.000440788 -1.05663e-13
0.0623 0.00025683 0.00025683 -1.05663e-13
0.063 0.000147408 0.000147408 -1.05663e-13
0.0637 8.33435e-05 8.33435e-05 -1.05664e-13
0.0644 4.64207e-05 4.64207e-05 -1.05664e-13
0.0651 2.54715e-05 2.54715e-05 -1.05664e-13
0.0658 1.37693e-05 1.37693e-05 -1.05664e-13
0.0665 7.33328e-06 7.33328e-06 -1.05664e-13
0.0672 3.84788e-06 3.84788e-06 -1.05664e-13
0.0679 1.98926e-06 1.98926e-06 -1.05664e-13
0.0686 1.01326e-06 1.01326e-06 -1.05664e-13
